finess;rs_finess;finess_geo;rs_finess_geo;region;participation;Depot;nb_rep_score_all_rea_ajust;score_all_rea_ajust;classement;evolution;nb_rep_score_accueil_rea_ajust;score_accueil_rea_ajust;nb_rep_score_PECinf_rea_ajust;score_PECinf_rea_ajust;nb_rep_score_PECmed_rea_ajust;score_PECmed_rea_ajust;nb_rep_score_chambre_rea_ajust;score_chambre_rea_ajust;nb_rep_score_repas_rea_ajust;score_repas_rea_ajust;nb_rep_score_sortie_rea_ajust;score_sortie_rea_ajust;taux_reco_brut;nb_reco_brut
670780055;HOPITAUX UNIVERSITAIRES DE STRASBOURG;670783133;HOP ROBERTSAU/PAVILLON SCHUTZENBERGER;Grand Est;2- Facultatif;1- Oui;;;DI;;;;;;;;;;;;;;;
670780055;HOPITAUX UNIVERSITAIRES DE STRASBOURG;670783273;HOPITAL DE HAUTEPIERRE;Grand Est;1- Obligatoire;1- Oui;865;71,82;C;2-Stable;865;73.27;865;79.95;865;78.46;865;69.53;865;50.25;865;63.21;47,9;861
670798636;CLINIQUE SAINT-LUC DU GROUPE HOSPITALIER SAINT- VINCENT;670798636;CLINIQUE SAINT-LUC;Grand Est;2- Facultatif;1- Oui;;;DI;;;;;;;;;;;;;;;
680000320;CLINIQUE DIACONAT FONDERIE;680000320;CLINIQUE DIACONAT FONDERIE;Grand Est;1- Obligatoire;1- Oui;160;71,69;C;2-Stable;160;75.26;160;79.33;160;78.41;160;72.84;160;53.32;160;55.9;54,4;160
680000494;CLINIQUE DIACONAT ROOSEVELT;680000494;CLINIQUE DIACONAT ROOSEVELT;Grand Est;1- Obligatoire;1- Oui;501;74,64;B;3-Amélioration;501;76.12;501;80.37;501;80.64;501;74.17;501;64.86;501;63.18;62,1;501
680020336;GROUPE HOSPITALIER DE LA REGION DE MULHOUSE ET SUD ALSACE;680000544;CENTRE HOSPITALIER D'ALTKIRCH;Grand Est;1- Obligatoire;1- Oui;212;73,71;C;1-Diminution;212;76.58;212;80.66;212;79.48;212;74.55;212;59.85;212;60.89;59,9;212
680000411;CENTRE HOSPITALIER DE PFASTATT;680000577;CENTRE HOSPITALIER DE PFASTATT;Grand Est;1- Obligatoire;1- Oui;;;NV;;;;;;;;;;;;;;;
680020336;GROUPE HOSPITALIER DE LA REGION DE MULHOUSE ET SUD ALSACE;680000601;HOPITAL DE THANN;Grand Est;1- Obligatoire;1- Oui;;;NV;;;;;;;;;;;;;;;
680020336;GROUPE HOSPITALIER DE LA REGION DE MULHOUSE ET SUD ALSACE;680000627;HOPITAL DU HASENRAIN;Grand Est;2- Facultatif;1- Oui;357;70,85;C;3-Amélioration;357;73.64;357;78.27;357;77.22;357;68.49;357;52.8;357;61.32;45,1;357
680000973;HOPITAUX CIVILS DE COLMAR;680000684;HOPITAL LOUIS PASTEUR;Grand Est;1- Obligatoire;1- Oui;151;74,15;B;2-Stable;151;72.6;151;81.06;151;80.98;151;74.18;151;56.43;151;67.08;61,3;150
680001005;CENTRE HOSPITALIER DE GUEBWILLER;680000700;CENTRE HOSPITALIER DE GUEBWILLER;Grand Est;2- Facultatif;1- Oui;;;DI;;;;;;;;;;;;;;;
680001179;CENTRE HOSPITALIER DE ROUFFACH;680000874;CENTRE HOSPITALIER DE ROUFFACH;Grand Est;1- Obligatoire;1- Oui;;;NV;;;;;;;;;;;;;;;
680000882;CLINIQUE DU DIACONAT DE COLMAR;680000882;CLINIQUE DU DIACONAT COLMAR;Grand Est;2- Facultatif;1- Oui;;;DI;;;;;;;;;;;;;;;
680001195;HOPITAL ALBERT SCHWEITZER;680001195;HOPITAL ALBERT SCHWEITZER;Grand Est;1- Obligatoire;1- Oui;419;77,59;A;2-Stable;419;79.94;419;83.69;419;80.91;419;81.3;419;62.05;419;67.37;78,2;417
680020336;GROUPE HOSPITALIER DE LA REGION DE MULHOUSE ET SUD ALSACE;680004546;HOPITAL EMILE MULLER;Grand Est;1- Obligatoire;2- Non;;;NR;;;;;;;;;;;;;;;
680020088;NOUVELLE CLINIQUE DES TROIS FRONTIERES;680020088;GCS 3F - CLINIQUE DES TROIS FRONTIERES;Grand Est;1- Obligatoire;2- Non;;;NV;;;;;;;;;;;;;;;
690780036;CH MONTGELAS;690000013;CENTRE HOSPITALIER MONTGELAS;Auvergne-Rhône-Alpes;1- Obligatoire;1- Oui;;;NV;;;;;;;;;;;;;;;
690780044;CH DE SAINTE FOY LÈS LYON;690000021;CENTRE HOSPITALIER SAINTE FOY LES LYON;Auvergne-Rhône-Alpes;1- Obligatoire;1- Oui;472;70,33;D;2-Stable;472;74.45;472;80.14;472;77.92;472;65.62;472;51.09;472;57.55;57,2;472
690000427;CTRE MEDICO-CHIR READAPT DES MASSUES;690000427;CTRE MEDICO-CHIR READAPT. LES MASSUES;Auvergne-Rhône-Alpes;1- Obligatoire;1- Oui;255;75,2;B;2-Stable;255;74.13;255;80.9;255;85.58;255;74.52;255;57.67;255;65.12;63,9;255
690782222;HOPITAL NORD OUEST - VILLEFRANCHE;690000575;CH NORD OUEST - VILLEFRANCHE;Auvergne-Rhône-Alpes;1- Obligatoire;1- Oui;114;73,84;C;3-Amélioration;114;71.42;114;81.47;114;80.74;114;72.3;114;60.09;114;66.17;68,4;114
690782271;HOPITAL NORD OUEST - TARARE;690000625;CENTRE HOSPITALIER DE TARARE;Auvergne-Rhône-Alpes;1- Obligatoire;1- Oui;;;NV;;;;;;;;;;;;;;;
690782925;CH GERIATRIQUE DU MONT D'OR;690000773;CENTRE HOSPITALIER DU MONT D'OR;Auvergne-Rhône-Alpes;2- Facultatif;1- Oui;;;DI;;;;;;;;;;;;;;;
690000880;CENTRE LEON BERARD;690000880;CENTRE LEON BERARD;Auvergne-Rhône-Alpes;1- Obligatoire;1- Oui;1182;79,97;A;2-Stable;1182;80.08;1182;87.01;1182;84.92;1182;78.28;1182;71.64;1182;69.35;82,3;1180
690781810;HOSPICES CIVILS DE LYON;690007539;HOPITAL FEMME MERE ENFANT - HCL;Auvergne-Rhône-Alpes;1- Obligatoire;1- Oui;1103;69,3;D;2-Stable;1103;66.45;1103;77.62;1103;76.89;1103;65.45;1103;56.33;1103;62.19;48,7;1101
690781810;HOSPICES CIVILS DE LYON;690019849;IHOP - HCL;Auvergne-Rhône-Alpes;2- Facultatif;1- Oui;;;DI;;;;;;;;;;;;;;;
690022959;HOP PRIVE MÈRE ENFANT NATECIA;690022959;HOPITAL PRIVE NATECIA;Auvergne-Rhône-Alpes;1- Obligatoire;1- Oui;994;67,77;D;2-Stable;994;67.3;994;74.6;994;77.41;994;71.7;994;62.12;994;48.19;39;994
690023239;CLINIQUE DU PARC LYON;690023239;CLINIQUE DU PARC LYON;Auvergne-Rhône-Alpes;1- Obligatoire;1- Oui;968;78,28;A;2-Stable;968;76.72;968;83.84;968;84.93;968;78.24;968;66.5;968;70.6;69,6;966
690023411;HOPITAL PRIVE JEAN MERMOZ;690023411;HOPITAL PRIVE JEAN MERMOZ;Auvergne-Rhône-Alpes;1- Obligatoire;1- Oui;1805;74,31;B;2-Stable;1805;72.63;1805;81.4;1805;83.94;1805;74.15;1805;49.18;1805;67.15;56,4;1801
690041124;MEDIPOLE HOPITAL PRIVE;690041124;MEDIPOLE HOPITAL PRIVE;Auvergne-Rhône-Alpes;1- Obligatoire;1- Oui;186;73,38;C;4-Non calculable;186;73.55;186;79.05;186;80.98;186;76.67;186;49.13;186;65.1;51,1;186
690041132;MEDIPOLE HOPITAL MUTUALISTE;690041132;MEDIPOLE HOPITAL MUTUALISTE;Auvergne-Rhône-Alpes;1- Obligatoire;1- Oui;54;67,59;D;4-Non calculable;54;66.7;54;72.81;54;73.79;54;75.52;54;56.08;54;53.19;42,6;54
690042080;HOPITAL PRIVE NATECIA - GYNECOLOGIE;690042080;HOPITAL PRIVE NATECIA - GYNECOLOGIE;Auvergne-Rhône-Alpes;1- Obligatoire;1- Oui;46;69,79;D;4-Non calculable;46;66.87;46;79.23;46;78.66;46;73;46;65.28;46;50.93;58,7;46
690780093;HOPITAL D'INSTRUCTION DES ARMEES DESGENETTE;690780093;HIA DESGENETTES;Auvergne-Rhône-Alpes;1- Obligatoire;1- Oui;42;75,09;B;4-Non calculable;42;76.36;42;83.2;42;80.72;42;75.87;42;65.45;42;60.42;69;42
690780150;HOPITAL DE L'ARBRESLE LE RAVATEL;690780150;HOPITAL DE L'ARBRESLE LE RAVATEL;Auvergne-Rhône-Alpes;1- Obligatoire;1- Oui;139;75,7;B;2-Stable;139;79.5;139;83.52;139;79.89;139;79.02;139;54.45;139;63.37;69,1;139
690780259;CLINIQUE SAINT CHARLES LYON;690780259;CLINIQUE SAINT CHARLES LYON;Auvergne-Rhône-Alpes;1- Obligatoire;1- Oui;108;75,69;B;1-Diminution;108;73.63;108;84.27;108;84.96;108;72;108;53.74;108;69.07;63,6;107
690780358;CLINIQUE DU VAL D'OUEST VENDOME;690780358;CLINIQUE DU VAL D'OUEST VENDÔME;Auvergne-Rhône-Alpes;1- Obligatoire;1- Oui;771;74,19;B;3-Amélioration;771;70.56;771;83.22;771;83.68;771;73.57;771;56.93;771;64.44;57,9;767
690780366;CLINIQUE CHARCOT;690780366;CLINIQUE MEDICO-CHIRURGICALE CHARCOT;Auvergne-Rhône-Alpes;1- Obligatoire;1- Oui;487;79,41;A;2-Stable;487;79.73;487;85.48;487;85.77;487;82.13;487;56.35;487;71.33;73,5;486
690780390;POLYCLINIQUE LYON-NORD;690780390;POLYCLINIQUE LYON-NORD;Auvergne-Rhône-Alpes;1- Obligatoire;1- Oui;454;73,8;C;1-Diminution;454;72.89;454;81.37;454;81.07;454;74.67;454;54.11;454;64.86;54,5;453
690780416;GPE HOSP MUT LES PORTES DU SUD (EX CLINIQUE ROSERAIE);690780416;GPE HOSP MUTUALISTE LES PORTES DU SUD;Auvergne-Rhône-Alpes;1- Obligatoire;1- Oui;187;71,01;C;3-Amélioration;187;74.03;187;79.3;187;77.99;187;72.24;187;54.48;187;56.87;50,8;187
690780648;CLINIQUE DE LA SAUVEGARDE;690780648;CLINIQUE DE LA SAUVEGARDE;Auvergne-Rhône-Alpes;1- Obligatoire;1- Oui;385;75,78;B;2-Stable;385;74.97;385;82.51;385;83.28;385;74.71;385;52.01;385;69.88;58,2;383
690780655;HOPITAL PRIVE DE L'EST LYONNAIS (EX POLYCLINIQUE PASTEUR);690780655;HOPITAL PRIVE DE L'EST LYONNAIS (HPEL);Auvergne-Rhône-Alpes;1- Obligatoire;1- Oui;134;72,47;C;2-Stable;134;67.91;134;77.97;134;81.91;134;72.54;134;59;134;66.68;52,2;134
690780663;CLINIQUE TRENEL;690780663;CLINIQUE TRENEL;Auvergne-Rhône-Alpes;1- Obligatoire;1- Oui;164;77,14;B;2-Stable;164;74.82;164;81.79;164;82.37;164;79.35;164;63.65;164;71.22;64;164
690781810;HOSPICES CIVILS DE LYON;690783154;HOPITAL EDOUARD HERRIOT - HCL;Auvergne-Rhône-Alpes;1- Obligatoire;1- Oui;1092;71,76;C;3-Amélioration;1092;71.42;1092;80.93;1092;79.3;1092;66.84;1092;53.61;1092;63.55;46,4;1086
690781810;HOSPICES CIVILS DE LYON;690784137;HOPITAL LYON SUD - HCL;Auvergne-Rhône-Alpes;1- Obligatoire;1- Oui;1955;72,47;C;2-Stable;1955;71.37;1955;81.2;1955;80.17;1955;69.49;1955;53.98;1955;64.88;53,1;1950
690781810;HOSPICES CIVILS DE LYON;690784152;HOPITAL CROIX-ROUSSE - HCL;Auvergne-Rhône-Alpes;1- Obligatoire;1- Oui;2229;71,95;C;2-Stable;2229;72.49;2229;80.7;2229;79.62;2229;69.04;2229;55.82;2229;61.43;60;2225
690781810;HOSPICES CIVILS DE LYON;690784178;HOPITAL PIERRE WERTHEIMER - HCL;Auvergne-Rhône-Alpes;1- Obligatoire;1- Oui;775;71,75;C;2-Stable;775;73.36;775;81.32;775;78.87;775;66.41;775;57.35;775;59.66;55,8;769
690781810;HOSPICES CIVILS DE LYON;690784186;HOPITAL LOUIS PRADEL - HCL;Auvergne-Rhône-Alpes;1- Obligatoire;1- Oui;706;73,3;C;2-Stable;706;73.22;706;81.3;706;80.46;706;72.32;706;56.71;706;63.61;61,7;705
690781810;HOSPICES CIVILS DE LYON;690784194;HOPITAL DES CHARPENNES - HCL;Auvergne-Rhône-Alpes;2- Facultatif;1- Oui;;;DI;;;;;;;;;;;;;;;
690781810;HOSPICES CIVILS DE LYON;690784202;HOPITAL HENRY GABRIELLE - HCL;Auvergne-Rhône-Alpes;2- Facultatif;1- Oui;;;DI;;;;;;;;;;;;;;;
690793468;INFIRMERIE PROTESTANTE;690793468;INFIRMERIE PROTESTANTE;Auvergne-Rhône-Alpes;1- Obligatoire;1- Oui;1102;77,28;B;1-Diminution;1102;77.01;1102;84.66;1102;85.96;1102;76.56;1102;55.53;1102;68.98;73,8;1101
690805361;CENTRE HOSPITALIER SAINT JOSEPH SAINT LUC;690805361;CH ST JOSEPH ST LUC;Auvergne-Rhône-Alpes;1- Obligatoire;1- Oui;893;74,99;B;3-Amélioration;893;74.52;893;83.23;893;81.7;893;75.36;893;58.53;893;65.34;70,7;893
690807367;POLYCLINIQUE  DU BEAUJOLAIS;690807367;POLYCLINIQUE DU BEAUJOLAIS;Auvergne-Rhône-Alpes;1- Obligatoire;1- Oui;579;75,92;B;2-Stable;579;77.8;579;83.04;579;82.75;579;74.62;579;60.02;579;64.83;69,7;578
700780026;CH VAL DE SAONE PIERRE VITTER GRAY;700000011;CH VAL DE SAONE PIERRE VITTER GRAY;Bourgogne-Franche-Comté;1- Obligatoire;1- Oui;;;NV;;;;;;;;;;;;;;;
700004591;CHI HAUTE SAONE;700000029;GH HAUTE SAONE SITE VESOUL;Bourgogne-Franche-Comté;1- Obligatoire;1- Oui;235;70,45;D;2-Stable;235;68.85;235;78.39;235;77.04;235;68.7;235;59.74;235;62.04;38,7;235
700004591;CHI HAUTE SAONE;700780059;GH HAUTE SAONE SITE LUXEUIL;Bourgogne-Franche-Comté;2- Facultatif;1- Oui;;;DI;;;;;;;;;;;;;;;
700780174;CLINIQUE ST MARTIN;700780174;CLINIQUE ST MARTIN;Bourgogne-Franche-Comté;1- Obligatoire;1- Oui;33;77,16;B;2-Stable;33;77.49;33;83.69;33;81.33;33;74.81;33;68.31;33;68.34;54,5;33
700004591;CHI HAUTE SAONE;700780208;GH HAUTE SAONE SITE LURE;Bourgogne-Franche-Comté;1- Obligatoire;1- Oui;;;NV;;;;;;;;;;;;;;;
710006859;POLYCLINIQUE DU VAL DE SAONE;710006859;POLYCLINIQUE DU VAL DE SAONE;Bourgogne-Franche-Comté;1- Obligatoire;1- Oui;344;78,83;A;2-Stable;344;79.41;344;85.02;344;85.45;344;81.64;344;58.83;344;69.18;73,1;342
710780644;CH PARAY-LE-MONIAL;710010067;CH PARAY LE MONIAL LES CHARMES;Bourgogne-Franche-Comté;1- Obligatoire;1- Oui;125;73,57;C;2-Stable;125;73.82;125;80.49;125;79.01;125;75.87;125;60.32;125;62.54;53,6;125
710781451;CH AUTUN;710010786;CH AUTUN SITE PARPAS;Bourgogne-Franche-Comté;1- Obligatoire;1- Oui;40;72,96;C;2-Stable;40;73.05;40;82.71;40;81.06;40;69.79;40;65.76;40;58.74;52,5;40
710780917;HOPITAL PRIVE SAINTE MARIE;710780917;HOPITAL PRIVE SAINTE MARIE;Bourgogne-Franche-Comté;1- Obligatoire;1- Oui;291;73,91;C;1-Diminution;291;72.8;291;80.14;291;79.79;291;74.88;291;60.15;291;64.77;53,1;290
710781410;CLINIQUE DU PARC;710781410;CLINIQUE DU PARC;Bourgogne-Franche-Comté;1- Obligatoire;1- Oui;56;81,09;A;2-Stable;56;79.72;56;87.67;56;85.53;56;80.13;56;71.17;56;74.2;94,6;56
710781824;CENTRE ORTHOPEDIQUE MEDICO-CHIRURGICAL;710781824;CTRE ORTHOPEDIQUE MEDICO CHIRURGICAL;Bourgogne-Franche-Comté;1- Obligatoire;1- Oui;395;79,03;A;2-Stable;395;80.71;395;83.81;395;84.98;395;80.25;395;64.75;395;69.59;78,7;395
710781592;HOPITAL LOCAL CHAGNY;710978107;HOPITAL LOCAL CHAGNY;Bourgogne-Franche-Comté;2- Facultatif;1- Oui;;;DI;;;;;;;;;;;;;;;
710781568;CH ALIGRE BOURBON LANCY;710978255;CH ALIGRE BOURBON LANCY;Bourgogne-Franche-Comté;2- Facultatif;1- Oui;;;DI;;;;;;;;;;;;;;;
710780958;CH WILLIAM MOREY  CHALON-SUR-SAONE;710978263;CH WILLIAM MOREY CHALON SUR SAONE;Bourgogne-Franche-Comté;1- Obligatoire;1- Oui;571;72,28;C;2-Stable;571;72.45;571;80.53;571;78.22;571;73.27;571;61.92;571;59.12;52;569
710780263;CH LES CHANAUX MÂCON;710978289;CH LES CHANAUX MACON;Bourgogne-Franche-Comté;1- Obligatoire;1- Oui;259;72,66;C;3-Amélioration;259;71.77;259;83.34;259;79.54;259;65.94;259;61.8;259;63.65;40,9;259
710976705;SYNDICAT INTERHOSPITALIER DE MONTCEAU-LES-MINES;710978313;CENTRE HOSPITALIER JEAN BOUVERI;Bourgogne-Franche-Comté;1- Obligatoire;1- Oui;77;73,96;C;2-Stable;77;75.56;77;82.38;77;78.06;77;74.7;77;62.25;77;60.85;48,1;77
710978347;FONDATION HOTEL DIEU DU CREUSOT;710978347;HOTEL DIEU DU CREUSOT;Bourgogne-Franche-Comté;1- Obligatoire;1- Oui;169;72,77;C;2-Stable;169;71.61;169;81.77;169;79.96;169;68.32;169;57.89;169;66.04;47,9;167
720000025;CENTRE HOSPITALIER DU MANS;720000033;CENTRE HOSPITALIER DU MANS;Pays de la Loire;1- Obligatoire;1- Oui;422;70,8;C;4-Non calculable;422;71.85;422;78.48;422;76.81;422;70.87;422;54.28;422;60.24;52,3;421
720000066;CENTRE HOSPITALIER CHATEAU DU LOIR;720000124;CENTRE HOSPITALIER CHATEAU DU LOIR;Pays de la Loire;1- Obligatoire;1- Oui;;;NV;;;;;;;;;;;;;;;
720000199;CLINIQUE DU PRE;720000199;CLINIQUE DU PRE;Pays de la Loire;1- Obligatoire;1- Oui;611;76,13;B;2-Stable;611;77.75;611;82.81;611;81.68;611;76.12;611;59.75;611;65.42;63,4;610
720000231;CLINIQUE DU TERTRE ROUGE - POLE SANTE SUD;720000231;CLINIQUE DU TERTRE ROUGE;Pays de la Loire;1- Obligatoire;1- Oui;170;69,57;D;1-Diminution;170;75.93;170;79.13;170;77.17;170;66.78;170;56.98;170;48.4;49,4;170
720000249;CLINIQUE MEDICALE VICTOR HUGO;720000249;CLINIQUE MEDICALE VICTOR HUGO;Pays de la Loire;2- Facultatif;1- Oui;51;77,69;A;2-Stable;51;76.52;51;87.53;51;87.45;51;69.79;51;69.01;51;66.45;72;50
610780082;CENTRE HOSPITALIER INTERCOMMUNAL - ALENCON-MAMERS;720000470;CENTRE HOSPITALIER MAMERS;Pays de la Loire;1- Obligatoire;1- Oui;;;NV;;;;;;;;;;;;;;;
720000140;CENTRE HOSPITALIER DE ST CALAIS;720000520;CENTRE HOSPITALIER ST CALAIS;Pays de la Loire;2- Facultatif;1- Oui;;;DI;;;;;;;;;;;;;;;
720006022;CENTRE HOSPITALIER LA FERTE BERNARD;720001437;CENTRE HOSPITALIER LA FERTE BERNARD;Pays de la Loire;1- Obligatoire;1- Oui;;;NV;;;;;;;;;;;;;;;
720016724;CENTRE HOSPITALIER INTERCOMMUNAL;720016179;POLE SANTE SARTHE ET LOIR;Pays de la Loire;1- Obligatoire;1- Oui;;;NV;;;;;;;;;;;;;;;
720017748;CENTRE MEDICO CHIRUGICAL DU MANS SITE DU POLE SANTE SUD;720017748;CENTRE MEDICO-CHIRURGICAL DU MANS;Pays de la Loire;1- Obligatoire;1- Oui;356;74,69;B;2-Stable;356;78.15;356;81.64;356;80.36;356;75;356;54.28;356;63.55;57;356
730000015;CENTRE HOSPITALIER METROPOLE SAVOIE;730000031;CHMS CHAMBERY NH;Auvergne-Rhône-Alpes;1- Obligatoire;1- Oui;1095;73,89;C;2-Stable;1095;74.44;1095;81.28;1095;79.42;1095;74.79;1095;60.18;1095;62.93;58;1092
730002839;CH  ALBERTVILLE MOUTIERS;730000049;CH DE MOUTIERS;Auvergne-Rhône-Alpes;2- Facultatif;1- Oui;;;DI;;;;;;;;;;;;;;;
730780103;CH DE ST JEAN DE MAURIENNE;730000080;CH DE SAINT JEAN DE MAURIENNE;Auvergne-Rhône-Alpes;1- Obligatoire;1- Oui;221;73,43;C;1-Diminution;221;70.07;221;82.61;221;78.99;221;71.83;221;66.19;221;64.01;53,4;219
730000015;CENTRE HOSPITALIER METROPOLE SAVOIE;730000098;CHMS AIX GRAND PORT;Auvergne-Rhône-Alpes;1- Obligatoire;1- Oui;38;75,21;B;4-Non calculable;38;75.71;38;84.6;38;80.95;38;74.69;38;60.73;38;62.39;47,4;38
730780525;CENTRE HOSPITALIER DE BOURG ST MAURICE;730000247;CH DE BOURG ST MAURICE;Auvergne-Rhône-Alpes;1- Obligatoire;1- Oui;74;69,1;D;4-Non calculable;74;72.57;74;78.33;74;71.65;74;68.45;74;54.26;74;56.09;56,2;73
730002839;CH  ALBERTVILLE MOUTIERS;730000262;CENTRE HOSPITALIER D'ALBERTVILLE;Auvergne-Rhône-Alpes;1- Obligatoire;1- Oui;360;69,56;D;2-Stable;360;66.78;360;78.76;360;75.84;360;68.98;360;60.57;360;58.57;37,7;358
730004298;HOPITAL PRIVE MEDIPOLE DE SAVOIE;730004298;HOPITAL PRIVE MEDIPOLE DE SAVOIE;Auvergne-Rhône-Alpes;1- Obligatoire;1- Oui;771;79,07;A;2-Stable;771;80.53;771;83.15;771;84.54;771;80.36;771;65.13;771;70.48;70,3;770
730012499;GCS CLINIQUE HERBERT;730012499;GCS CLINIQUE HERBERT;Auvergne-Rhône-Alpes;1- Obligatoire;1- Oui;31;76,46;B;2-Stable;31;80.47;31;84.49;31;83.59;31;64.57;31;60.62;31;69.4;48,4;31
730000015;CENTRE HOSPITALIER METROPOLE SAVOIE;730783644;CHMS AIX REINE HORTENSE;Auvergne-Rhône-Alpes;1- Obligatoire;1- Oui;194;78,35;A;2-Stable;194;76.79;194;87.27;194;85.87;194;71.39;194;64.35;194;73.31;49,7;191
740781133;CH ANNECY-GENEVOIS;740000237;CH ANNECY-GENEVOIS SITE ANNECY;Auvergne-Rhône-Alpes;1- Obligatoire;1- Oui;739;73,63;C;2-Stable;739;74.49;739;81.86;739;81.57;739;71.91;739;50.13;739;64.74;56,7;739
740781208;CH GABRIEL DEPLANTE;740000294;HOPITAL GABRIEL DEPLANTE;Auvergne-Rhône-Alpes;2- Facultatif;1- Oui;;;DI;;;;;;;;;;;;;;;
740781133;CH ANNECY-GENEVOIS;740000302;CH ANNECY-GENEVOIS SITE ST JULIEN EN G;Auvergne-Rhône-Alpes;1- Obligatoire;1- Oui;116;71,55;C;2-Stable;116;71.58;116;80.45;116;78.22;116;67.95;116;52.59;116;64.66;48,3;116
740790381;CHI LES HOPITAUX DU LEMAN;740000328;HOPITAUX DU LEMAN;Auvergne-Rhône-Alpes;1- Obligatoire;1- Oui;176;69,16;D;2-Stable;176;68.54;176;79;176;75.81;176;67.97;176;52.62;176;57;42,9;175
740014345;HOPITAL PRIVE PAYS DE SAVOIE;740014345;HOPITAL PRIVE PAYS DE SAVOIE;Auvergne-Rhône-Alpes;1- Obligatoire;1- Oui;804;73,42;C;2-Stable;804;73.9;804;80.12;804;80.17;804;74.12;804;57.88;804;62.66;51,9;802
740780416;CLINIQUE D'ARGONAY;740780416;CLINIQUE D'ARGONAY;Auvergne-Rhône-Alpes;1- Obligatoire;1- Oui;735;76,68;B;2-Stable;735;76.83;735;84.59;735;84.58;735;73.52;735;52.12;735;70.32;66,8;733
740780424;CLINIQUE GENERALE ANNECY;740780424;CLINIQUE GENERALE D'ANNECY;Auvergne-Rhône-Alpes;1- Obligatoire;1- Oui;1148;74,09;B;3-Amélioration;1148;71.78;1148;81.42;1148;81.85;1148;74.36;1148;61.24;1148;64.21;59,5;1146
740790258;CENTRE HOSPITALIER ALPES LEMAN;740781141;CENTRE HOSPITALIER ALPES LEMAN;Auvergne-Rhône-Alpes;1- Obligatoire;1- Oui;374;71,41;C;2-Stable;374;69.95;374;80.3;374;76.88;374;75.35;374;56.91;374;59.33;45,6;373
740001839;CHI DES HOPITAUX DU PAYS DU MONT BLANC;740781166;HOPITAUX DU MONT BLANC SITE CHAMONIX;Auvergne-Rhône-Alpes;2- Facultatif;1- Oui;;;DI;;;;;;;;;;;;;;;
740001839;CHI DES HOPITAUX DU PAYS DU MONT BLANC;740781224;HOPITAUX DU MONT BLANC SITE SALLANCHES;Auvergne-Rhône-Alpes;1- Obligatoire;1- Oui;768;71,48;C;2-Stable;768;72.71;768;80.15;768;76.62;768;70.78;768;59.31;768;58.69;48,4;766
750110025;CENTRE HOSPITALIER NATIONAL OPHTALMOLOGIE DES QUINZE-VINGTS;750000481;CHNO DES QUINZE VINGTS PARIS;Ile de France;1- Obligatoire;1- Oui;;;NV;;;;;;;;;;;;;;;
750062036;GHU PARIS PSY ET NEUROSCIENCES;750000499;CH SAINTE ANNE;Ile de France;1- Obligatoire;1- Oui;104;70,53;D;1-Diminution;104;72.47;104;80.49;104;81.51;104;63.29;104;53.3;104;56.75;58,3;103
750000523;GROUPE HOSPITALIER PARIS SAINT-JOSEPH;750000523;GH PARIS SITE SAINT JOSEPH;Ile de France;1- Obligatoire;1- Oui;2541;74,22;B;3-Amélioration;2541;75.62;2541;79.72;2541;79.92;2541;76.81;2541;57.23;2541;64.82;67,4;2537
750000549;CLINIQUE FONDATION OPTHTALMOLOGIQUE ADOLPHE DE ROTHSCHILD;750000549;FONDATION OPHTALMOLOGIQUE ROTHSCHILD;Ile de France;1- Obligatoire;1- Oui;483;73,7;C;1-Diminution;483;74.02;483;81.28;483;81.34;483;71.78;483;62.02;483;61.68;64,4;480
750712184;ASSISTANCE PUBLIQUE-HOPITAUX DE PARIS (AP-HP);750041543;HU PARIS NORD SITE BRETONNEAU  APHP;Ile de France;2- Facultatif;1- Oui;;;DI;;;;;;;;;;;;;;;
750712184;ASSISTANCE PUBLIQUE-HOPITAUX DE PARIS (AP-HP);750100018;HU PARIS CENTRE SITE HOTEL DIEU APHP;Ile de France;2- Facultatif;1- Oui;;;DI;;;;;;;;;;;;;;;
750712184;ASSISTANCE PUBLIQUE-HOPITAUX DE PARIS (AP-HP);750100042;HU SAINT LOUIS SITE LARIBOISIERE APHP;Ile de France;1- Obligatoire;1- Oui;1289;68,36;D;2-Stable;1289;68.75;1289;76.43;1289;78.23;1289;60.12;1289;52.35;1289;60.97;42,3;1286
750712184;ASSISTANCE PUBLIQUE-HOPITAUX DE PARIS (AP-HP);750100075;HU SAINT LOUIS SITE SAINT LOUIS APHP;Ile de France;1- Obligatoire;1- Oui;1313;71,29;C;2-Stable;1313;72.37;1313;79.68;1313;79.71;1313;65.71;1313;53.52;1313;62.05;57,8;1309
750712184;ASSISTANCE PUBLIQUE-HOPITAUX DE PARIS (AP-HP);750100083;HU EST PARISIEN SITE ROTHSCHILD APHP;Ile de France;2- Facultatif;1- Oui;;;DI;;;;;;;;;;;;;;;
750712184;ASSISTANCE PUBLIQUE-HOPITAUX DE PARIS (AP-HP);750100091;HU EST PARISIEN SITE ST ANTOINE APHP;Ile de France;1- Obligatoire;1- Oui;887;70,57;D;1-Diminution;887;71.31;887;79.77;887;80.12;887;62.57;887;51.41;887;62.49;52;884
