finess,Sources,lib_reg,code_reg,raison_sociale,lib_cat,repondant,resultat_tda,resultat_trd,tda_c_etbt,tda_c_ichaut_etbt,tda_c_icbas_etbt,tda_c_den_etbt,trd_c_etbt,trd_c_ichaut_etbt,trd_c_icbas_etbt,trd_c_den_etbt
950300137,2015,Ile de France,11,CLINIQUE DE DOMONT,Privé,Oui,Pas de contrôle,Pas de contrôle,90.54,92.89,88.18,60,83.67,93,70,49
950300202,2015,Ile de France,11,CLINIQUE CONTI,Privé,Oui,Pas de contrôle,Pas de contrôle,90.71,93.9,87.52,60,56.82,72,41,44
950300244,2015,Ile de France,11,CLINIQUE SAINTE MARIE,Privé,Oui,Pas de contrôle,Pas de contrôle,69.01,72.68,65.34,60,60,74,45,50
950300277,2015,Ile de France,11,HOPITAL PRIVE NORD PARISIEN,Privé,Oui,Pas de contrôle,Pas de contrôle,92.53,94.24,90.83,60,85.19,96,66,27
950300350,2015,Ile de France,11,CLINIQUE DU PARISIS,Privé,Oui,Pas de contrôle,Pas de contrôle,97.69,98.79,96.6,60,92.11,98,79,38
950807982,2015,Ile de France,11,CLINIQUE CLAUDE BERNARD,Privé,Oui,Pas de contrôle,Pas de contrôle,74.63,78.84,70.42,60,84.78,94,71,46
970100012,2015,Guadeloupe,9701,POLYCLINIQUE DE LA GUADELOUPE,Privé,Oui,Recueil Validé,Recueil Validé,73.13,76.38,69.88,60,89.66,96,79,58
970100020,2015,Guadeloupe,9701,CENTRE MEDICO-SOCIAL,Privé,Oui,Recueil Validé,Recueil Validé,80.95,82.97,78.93,60,,,,0
970100178,2015,Guadeloupe,9701,CENTRE HOSPITALIER DE LA BASSE TERRE,CH,Oui,Recueil Validé,Recueil Validé,71.5,74.29,68.7,60,62.22,76,47,45
970100186,2015,Guadeloupe,9701,CENTRE HOSPITALIER LOUIS CONSTANT FLEMING,CH,Oui,Pas de contrôle,Pas de contrôle,73.35,76.92,69.79,60,40.91,57,26,44
970100228,2015,Guadeloupe,9701,C.H.U. DE POINTE-A-PITRE/ABYMES,CHU,Oui,Recueil Non Validé,Recueil Validé,,,,,64.81,77,51,54
970107249,2015,Guadeloupe,9701,CLINIQUE LES EAUX CLAIRES,Privé,Oui,Recueil Non Validé,Recueil Validé,,,,,64.71,78,50,51
970202313,2015,Martinique,9702,CLINIQUE SAINT PAUL,Privé,Oui,Recueil Validé,Recueil Validé,96.41,98.34,94.48,60,68.29,82,52,41
970202321,2015,Martinique,9702,S. A.  CLINIQUE SAINTE MARIE,Privé,Oui,Recueil Validé,Recueil Validé,88.86,90.92,86.79,60,91.67,98,80,48
970211207,2015,Martinique,9702,CHU DE MARTINIQUE,CHU,Oui,Recueil Validé,Recueil Validé,73.18,77.45,68.92,60,29.41,44,17,51
970300265,2015,Guyane,9703,CENTRE MED.-CHIRURG. DE KOUROU,ESPIC/EBNL,Oui,Pas de contrôle,Pas de contrôle,86.82,89.6,84.05,60,70.21,83,55,47
970302022,2015,Guyane,9703,CENTRE HOSPITALIER  DE CAYENNE,CH,Oui,Pas de contrôle,Pas de contrôle,78.96,82.05,75.87,60,95.65,99,85,46
970302055,2015,Guyane,9703,CLINIQUE VERONIQUE,Privé,Oui,Pas de contrôle,Pas de contrôle,63.92,66.56,61.29,60,28.21,45,15,39
970302121,2015,Guyane,9703,CENTRE HOSPITALIER FRANK JOLY,CH,Oui,Pas de contrôle,Pas de contrôle,70.07,74.36,65.78,49,64.52,81,45,31
970403606,2015,Océan Indien,9704,GROUPE HOSPITALIER EST REUNION,CH,Oui,Recueil Validé,Recueil Validé,60.22,62.79,57.64,60,47.06,62,33,51
970404844,2015,Océan Indien,9704,CLINIQUE SAINT-VINCENT,Privé,Oui,Pas de contrôle,Pas de contrôle,90.26,92.5,88.03,60,26.53,41,15,49
970408589,2015,Océan Indien,9704,CENTRE HOSPITALIER REGIONAL REUNION,CHU,Oui,Pas de contrôle,Pas de contrôle,85.06,88.38,81.75,60,61.36,76,45,44
970421038,2015,Océan Indien,9704,CENTRE HOSPITALIER GABRIEL MARTIN,CH,Oui,Pas de contrôle,Pas de contrôle,94.13,96.86,91.4,60,62.5,75,49,56
970462024,2015,Océan Indien,9704,CLINIQUE JEANNE D'ARC,Privé,Oui,Pas de contrôle,Pas de contrôle,96.55,98.5,94.59,60,88.46,98,70,26
970462073,2015,Océan Indien,9704,CLINIQUE DURIEUX,Privé,Oui,Pas de contrôle,Pas de contrôle,75.37,77.52,73.23,60,98.21,99,90,56
970462081,2015,Océan Indien,9704,CLINIQUE DES ORCHIDÉES,Privé,Oui,Pas de contrôle,Pas de contrôle,98.16,99.63,96.7,60,100,100,100,55
970462107,2015,Océan Indien,9704,CLINIQUE SAINTE CLOTILDE,Privé,Oui,Pas de contrôle,Pas de contrôle,83.33,86.77,79.89,60,95.56,99,85,45
970466751,2015,Océan Indien,9704,SARL AVICENNE,Privé,Oui,Pas de contrôle,Pas de contrôle,98.26,99.26,97.26,60,55,68,42,60
980500003,2015,Océan Indien,9704,CENTRE HOSPITALIER DE MAYOTTE,CH,Oui,Pas de contrôle,Pas de contrôle,73.9,78.05,69.76,60,47.37,61,34,57
